# file...... data/scenario3/2035meter_volts_A_fixed.csv
# date...... Tue Aug 17 15:33:30 2021
# user...... solal
# host...... (null)
# group..... class=meter
# property.. voltage_A
# limit..... 1000
# interval.. 60
# timestamp,R3-12-47-3_meter_1,R3-12-47-3_meter_2,R3-12-47-3_meter_3,R3-12-47-3_meter_4,R3-12-47-3_meter_5,R3-12-47-3_meter_6,R3-12-47-3_meter_7,R3-12-47-3_meter_8,R3-12-47-3_meter_9,R3-12-47-3_meter_10,R3-12-47-3_meter_11,R3-12-47-3_meter_12,R3-12-47-3_meter_13,R3-12-47-3_meter_14,R3-12-47-3_meter_15,R3-12-47-3_meter_16,R3-12-47-3_meter_17,R3-12-47-3_meter_18,R3-12-47-3_meter_19,R3-12-47-3_meter_20,R3-12-47-3_meter_21,R3-12-47-3_meter_22,R3-12-47-3_meter_23,R3-12-47-3_meter_24,R3-12-47-3_meter_25,R3-12-47-3_meter_26,R3-12-47-3_meter_27,R3-12-47-3_meter_28,R3-12-47-3_meter_29,R3-12-47-3_meter_30,R3-12-47-3_meter_31,R3-12-47-3_meter_32,R3-12-47-3_meter_33,R3-12-47-3_meter_34,R3-12-47-3_meter_35,R3-12-47-3_meter_36,R3-12-47-3_meter_37,R3-12-47-3_meter_38,R3-12-47-3_meter_39,R3-12-47-3_meter_40,R3-12-47-3_meter_41,R3-12-47-3_meter_42,R3-12-47-3_meter_43,R3-12-47-3_meter_44,R3-12-47-3_meter_45,R3-12-47-3_meter_46,R3-12-47-3_meter_47,R3-12-47-3_meter_48,R3-12-47-3_meter_49,R3-12-47-3_meter_50,R3-12-47-3_meter_51,R3-12-47-3_meter_52,R3-12-47-3_meter_53,R3-12-47-3_meter_54,R3-12-47-3_meter_55,R3-12-47-3_meter_56,R3-12-47-3_meter_57,R3-12-47-3_meter_58,R3-12-47-3_meter_59,R3-12-47-3_meter_60,R3-12-47-3_meter_61,R3-12-47-3_meter_62,R3-12-47-3_meter_63,R3-12-47-3_meter_64,R3-12-47-3_meter_65,R3-12-47-3_meter_66,R3-12-47-3_meter_67,R3-12-47-3_meter_68,R3-12-47-3_meter_69,R3-12-47-3_meter_70,R3-12-47-3_meter_71,R3-12-47-3_meter_72,R3-12-47-3_meter_73,R3-12-47-3_meter_74,R3-12-47-3_meter_75,R3-12-47-3_meter_76,R3-12-47-3_meter_77,R3-12-47-3_meter_78,R3-12-47-3_meter_79,R3-12-47-3_meter_80,R3-12-47-3_meter_81,R3-12-47-3_meter_82,R3-12-47-3_meter_83,R3-12-47-3_meter_84,R3-12-47-3_meter_85,R3-12-47-3_meter_86,R3-12-47-3_meter_87,R3-12-47-3_meter_88,R3-12-47-3_meter_89,R3-12-47-3_meter_90,R3-12-47-3_meter_91,R3-12-47-3_meter_92,R3-12-47-3_meter_93,R3-12-47-3_meter_94,R3-12-47-3_meter_95,R3-12-47-3_meter_96,R3-12-47-3_meter_97,R3-12-47-3_meter_98,R3-12-47-3_meter_99,R3-12-47-3_meter_100,R3-12-47-3_meter_101,R3-12-47-3_meter_102,R3-12-47-3_meter_103,R3-12-47-3_meter_104,R3-12-47-3_meter_105,R3-12-47-3_meter_106,R3-12-47-3_meter_107,R3-12-47-3_meter_108,R3-12-47-3_meter_109
2000-01-01 00:00:00 EST,+258.675-11.7229j,+272.794-3.35089j,+273.237-3.04563j,+273.484-2.63084j,+273.84-2.02856j,+259.586-10.3213j,+273.836-2.43049j,+274.472-1.29591j,+256.293-15.2675j,+258.952-11.2791j,+258.559-11.9199j,+258.926-11.3424j,+256.257-15.3622j,+258.815-11.4515j,+271.314-6.44355j,+259.086-11.0396j,+259.079-11.0546j,+259.524-10.3617j,+258.809-11.4686j,+258.81-11.4674j,+258.8-11.4846j,+258.795-11.5067j,+258.788-11.527j,+258.787-11.5292j,+258.781-11.545j,+258.778-11.5507j,+256.113-15.5432j,+258.776-11.5592j,+259.501-10.4247j,+258.78-11.5467j,+258.916-11.3767j,+258.911-11.3799j,+258.909-11.3864j,+273.5-2.77627j,+258.908-11.3883j,+258.907-11.3906j,+273.7-2.40632j,+274.149-1.63046j,+273.304-2.97578j,+273.214-3.04952j,+270.643-7.00505j,+273.078-3.09952j,+273.449-2.16881j,+272.586-3.53082j,+272.555-3.56991j,+273.435-2.07766j,+269.992-7.55136j,+273.276-2.18796j,+272.334-3.75163j,+272.288-3.79968j,+273.205-2.26749j,+273.177-2.29685j,+272.858-2.83734j,+273.128-2.32367j,+265.931-5.9717j,+0+0j,+0+0j,+0+0j,+271.982-5.47452j,+267.013-6.22996j,+267.013-6.22857j,+267.012-6.22912j,+272.19-5.11685j,+272.65-4.38863j,+272.033-5.55088j,+273.572-2.69242j,+273.243-3.23723j,+273.567-2.69525j,+0+0j,+273.671-2.09187j,+273.876-1.73721j,+273.058-3.12496j,+273-2.64265j,+272.336-3.75481j,+0+0j,+272.331-3.76052j,+0+0j,+273.162-2.35613j,+272.955-2.70748j,+273.032-2.56106j,+272.265-3.82887j,+272.516-3.41058j,+272.987-2.61565j,+272.871-2.81111j,+273.157-2.32633j,+272.869-2.81431j,+0+0j,+272.276-3.81427j,+272.275-3.81742j,+272.261-3.81793j,+269.854-7.68864j,+272.18-3.86967j,+272.171-3.87634j,+272.169-3.8777j,+272.15-3.89043j,+272.408-3.46323j,+272.141-3.89128j,+272.131-3.89142j,+0+0j,+0+0j,+0+0j,+269.936-7.61469j,+273.195-2.49073j,+272.558-3.47046j,+0+0j,+259.632-9.88453j,+272.497-3.61404j,+273.196-2.06764j,+7199.96+0.0142942j
2000-01-01 00:01:00 EST,+271.177-14.909j,+276.569-3.51909j,+277.007-3.21886j,+277.251-2.80983j,+277.602-2.21592j,+272.058-13.581j,+277.598-2.61319j,+278.226-1.49423j,+268.885-18.2669j,+271.446-14.4885j,+271.067-15.0956j,+271.421-14.5484j,+268.85-18.3567j,+271.316-14.6515j,+275.111-6.5703j,+271.579-14.2611j,+271.572-14.2754j,+272.002-13.6188j,+271.31-14.6676j,+271.311-14.6665j,+271.302-14.6828j,+271.297-14.7037j,+271.29-14.723j,+271.289-14.7251j,+271.284-14.74j,+271.281-14.7455j,+268.714-18.5278j,+271.279-14.7536j,+271.98-13.6786j,+271.283-14.7417j,+271.411-14.581j,+271.407-14.584j,+271.405-14.5902j,+277.266-2.95367j,+271.404-14.592j,+271.403-14.5941j,+277.463-2.58877j,+277.907-1.82364j,+277.073-3.15009j,+276.984-3.22266j,+274.45-7.12285j,+276.85-3.27176j,+277.216-2.35325j,+276.365-3.69606j,+276.334-3.73457j,+277.202-2.26309j,+273.808-7.66038j,+277.046-2.37173j,+276.116-3.91358j,+276.071-3.96094j,+276.975-2.45011j,+276.948-2.47905j,+276.633-3.012j,+276.899-2.50547j,+275.359-7.51541j,+0+0j,+0+0j,+0+0j,+278.909-6.69753j,+272.316-7.26683j,+272.316-7.26547j,+272.315-7.266j,+279.114-6.34843j,+279.565-5.64125j,+278.674-6.68285j,+277.337-2.8711j,+277.012-3.40834j,+277.332-2.87389j,+0+0j,+277.436-2.2781j,+277.638-1.92837j,+276.83-3.29683j,+276.773-2.82007j,+276.117-3.91671j,+0+0j,+276.112-3.92235j,+0+0j,+276.933-2.53752j,+276.728-2.88399j,+276.805-2.73958j,+276.048-3.9897j,+276.295-3.57724j,+276.76-2.79338j,+276.646-2.98612j,+276.927-2.50809j,+276.643-2.98927j,+0+0j,+276.059-3.97531j,+276.058-3.97841j,+276.043-3.97891j,+273.671-7.79564j,+275.964-4.02991j,+275.954-4.03648j,+275.952-4.03782j,+275.934-4.05036j,+276.189-3.62912j,+275.925-4.0512j,+275.915-4.05133j,+0+0j,+0+0j,+0+0j,+273.752-7.72279j,+276.966-2.67039j,+276.337-3.63634j,+0+0j,+271.357-12.8987j,+276.276-3.77804j,+276.966-2.25293j,+7291.1+0.00716901j
2000-01-01 00:02:00 EST,+278.954-14.8862j,+280.234-3.48667j,+280.665-3.19032j,+280.906-2.78656j,+281.253-2.2003j,+279.808-13.5937j,+281.249-2.59246j,+281.869-1.48789j,+276.736-18.1545j,+279.215-14.4769j,+278.847-15.0678j,+279.191-14.5353j,+276.702-18.2419j,+279.089-14.6356j,+278.797-6.49865j,+279.344-14.2557j,+279.337-14.2696j,+279.755-13.6306j,+279.084-14.6513j,+279.084-14.6503j,+279.075-14.6661j,+279.071-14.6865j,+279.064-14.7053j,+279.063-14.7072j,+279.058-14.7218j,+279.055-14.7271j,+276.571-18.4086j,+279.053-14.735j,+279.733-13.6887j,+279.057-14.7234j,+279.182-14.567j,+279.178-14.5699j,+279.175-14.5759j,+280.921-2.92854j,+279.175-14.5776j,+279.174-14.5797j,+281.116-2.56834j,+281.554-1.81307j,+280.73-3.12243j,+280.643-3.19407j,+278.145-7.04398j,+280.51-3.24253j,+280.872-2.33588j,+280.032-3.66134j,+280.001-3.69937j,+280.858-2.24689j,+277.512-7.57448j,+280.704-2.35415j,+279.786-3.87608j,+279.742-3.92283j,+280.634-2.43153j,+280.607-2.4601j,+280.296-2.98616j,+280.559-2.48619j,+282.858-7.5811j,+0+0j,+0+0j,+0+0j,+282.618-6.64809j,+276.122-7.23869j,+276.122-7.23735j,+276.121-7.23788j,+282.82-6.30352j,+283.265-5.60535j,+282.379-6.63122j,+280.991-2.84704j,+280.671-3.37736j,+280.987-2.84979j,+0+0j,+281.088-2.26169j,+281.288-1.91647j,+280.492-3.26728j,+280.434-2.7967j,+279.788-3.87917j,+0+0j,+279.783-3.88473j,+0+0j,+280.592-2.5178j,+280.39-2.8598j,+280.466-2.71726j,+279.719-3.95122j,+279.963-3.54409j,+280.422-2.77036j,+280.309-2.96061j,+280.587-2.48876j,+280.307-2.96372j,+0+0j,+279.73-3.93702j,+279.729-3.94008j,+279.715-3.94058j,+277.378-7.708j,+279.637-3.99093j,+279.627-3.99741j,+279.625-3.99874j,+279.607-4.01112j,+279.858-3.59533j,+279.598-4.01195j,+279.588-4.01208j,+0+0j,+0+0j,+0+0j,+277.458-7.63608j,+280.625-2.64892j,+280.004-3.6024j,+0+0j,+279.084-12.9162j,+279.945-3.74228j,+280.625-2.23689j,+7384.58+0.00679763j
2000-01-01 00:03:00 EST,+285.019-14.8291j,+283.989-3.45133j,+284.415-3.15882j,+284.652-2.76032j,+284.994-2.1817j,+285.853-13.563j,+284.99-2.56875j,+285.601-1.47856j,+282.856-18.0311j,+285.273-14.4281j,+284.914-15.007j,+285.25-14.4853j,+282.823-18.1167j,+285.15-14.5836j,+282.574-6.42413j,+285.398-14.2114j,+285.392-14.225j,+285.8-13.599j,+285.145-14.5989j,+285.145-14.5979j,+285.136-14.6134j,+285.132-14.6334j,+285.125-14.6518j,+285.124-14.6537j,+285.119-14.668j,+285.117-14.6731j,+282.694-18.2799j,+285.114-14.6808j,+285.779-13.6559j,+285.119-14.6695j,+285.241-14.5163j,+285.237-14.5192j,+285.234-14.5251j,+284.667-2.90046j,+285.234-14.5268j,+285.233-14.5288j,+284.859-2.54495j,+285.291-1.79951j,+284.479-3.09182j,+284.393-3.16252j,+281.931-6.96227j,+284.262-3.21036j,+284.618-2.31555j,+283.79-3.62371j,+283.76-3.66124j,+284.604-2.22773j,+281.307-7.48577j,+284.452-2.33362j,+283.547-3.83566j,+283.504-3.8818j,+284.383-2.41j,+284.357-2.43819j,+284.05-2.95738j,+284.309-2.46396j,+288.727-7.59082j,+0+0j,+0+0j,+0+0j,+282.982-5.27059j,+280-7.19624j,+280-7.19492j,+279.999-7.19543j,+283.182-4.92662j,+283.623-4.22592j,+283.032-5.34384j,+284.736-2.82002j,+284.421-3.34344j,+284.732-2.82274j,+0+0j,+284.832-2.24231j,+285.029-1.90159j,+284.243-3.23479j,+284.186-2.77038j,+283.549-3.83871j,+0+0j,+283.544-3.8442j,+0+0j,+284.342-2.49514j,+284.143-2.83266j,+284.217-2.69199j,+283.482-3.90983j,+283.722-3.50802j,+284.174-2.7444j,+284.063-2.93216j,+284.337-2.46649j,+284.061-2.93523j,+0+0j,+283.492-3.89581j,+283.491-3.89883j,+283.477-3.89932j,+281.175-7.61754j,+283.4-3.94904j,+283.39-3.95544j,+283.389-3.95675j,+283.37-3.96898j,+283.618-3.55862j,+283.362-3.96979j,+283.352-3.96992j,+0+0j,+0+0j,+0+0j,+281.254-7.54657j,+284.374-2.62451j,+283.762-3.56553j,+0+0j,+285.109-12.8887j,+283.704-3.70359j,+284.375-2.21788j,+7480.48+0.0107794j
2000-01-01 00:04:00 EST,+279.504-11.2359j,+283.766-3.2254j,+284.192-2.9317j,+284.429-2.5327j,+284.771-1.95335j,+280.339-9.93419j,+284.767-2.33992j,+285.378-1.24848j,+277.33-14.5286j,+279.757-10.8238j,+279.397-11.4189j,+279.734-10.8825j,+277.297-14.6166j,+279.631-10.984j,+282.352-6.20046j,+279.88-10.6014j,+279.873-10.6154j,+280.282-9.97185j,+279.625-10.9998j,+279.626-10.9988j,+279.617-11.0147j,+279.613-11.0352j,+279.606-11.0541j,+279.605-11.0561j,+279.6-11.0707j,+279.597-11.076j,+277.165-14.7849j,+279.595-11.084j,+280.26-10.0303j,+279.599-11.0723j,+279.724-10.9144j,+279.72-10.9173j,+279.718-10.9234j,+284.444-2.67258j,+279.717-10.9251j,+279.716-10.9272j,+284.636-2.3167j,+285.067-1.57036j,+284.256-2.8645j,+284.17-2.93545j,+281.709-6.74037j,+284.039-2.98357j,+284.395-2.08842j,+283.567-3.39848j,+283.537-3.43608j,+284.381-2.00078j,+281.085-7.26566j,+284.229-2.10696j,+283.324-3.61093j,+283.281-3.65717j,+284.16-2.18349j,+284.134-2.21174j,+283.827-2.73158j,+284.086-2.23758j,+286.222-5.88638j,+0+0j,+0+0j,+0+0j,+282.982-5.27042j,+278.237-5.99405j,+278.237-5.99272j,+278.236-5.99324j,+283.182-4.92645j,+283.623-4.22575j,+283.032-5.34367j,+284.513-2.59191j,+284.198-3.116j,+284.509-2.59464j,+0+0j,+284.608-2.01431j,+284.805-1.67317j,+284.02-3.00804j,+283.963-2.5443j,+283.326-3.61398j,+0+0j,+283.321-3.61948j,+0+0j,+284.119-2.26873j,+283.92-2.60666j,+283.994-2.46584j,+283.259-3.68525j,+283.499-3.28293j,+283.951-2.51836j,+283.84-2.70636j,+284.114-2.24009j,+283.837-2.70943j,+0+0j,+283.269-3.6712j,+283.268-3.67422j,+283.254-3.67473j,+280.953-7.39771j,+283.177-3.72455j,+283.168-3.73097j,+283.166-3.73228j,+283.147-3.74454j,+283.395-3.33366j,+283.139-3.74536j,+283.129-3.7455j,+0+0j,+0+0j,+0+0j,+281.032-7.32659j,+284.151-2.39808j,+283.539-3.34042j,+0+0j,+280.378-9.52913j,+283.481-3.47854j,+284.151-1.99125j,+7480.48+0.0136886j
2000-01-01 00:05:00 EST,+279.504-11.2359j,+283.766-3.2254j,+284.192-2.9317j,+284.429-2.5327j,+284.771-1.95335j,+280.339-9.93419j,+284.767-2.33992j,+285.378-1.24848j,+277.33-14.5286j,+279.757-10.8238j,+279.397-11.4189j,+279.734-10.8825j,+277.297-14.6166j,+279.631-10.984j,+282.352-6.20046j,+279.88-10.6014j,+279.873-10.6154j,+280.282-9.97185j,+279.625-10.9998j,+279.626-10.9988j,+279.617-11.0147j,+279.613-11.0352j,+279.606-11.0541j,+279.605-11.0561j,+279.6-11.0707j,+279.597-11.076j,+277.165-14.7849j,+279.595-11.084j,+280.26-10.0303j,+279.599-11.0723j,+279.724-10.9144j,+279.72-10.9173j,+279.718-10.9234j,+284.444-2.67258j,+279.717-10.9251j,+279.716-10.9272j,+284.636-2.3167j,+285.067-1.57036j,+284.256-2.8645j,+284.17-2.93545j,+281.709-6.74037j,+284.039-2.98357j,+284.395-2.08842j,+283.567-3.39848j,+283.537-3.43608j,+284.381-2.00078j,+281.085-7.26566j,+284.229-2.10696j,+283.324-3.61093j,+283.281-3.65717j,+284.16-2.18349j,+284.134-2.21174j,+283.827-2.73158j,+284.086-2.23758j,+286.222-5.88638j,+0+0j,+0+0j,+0+0j,+282.982-5.27042j,+278.237-5.99405j,+278.237-5.99272j,+278.236-5.99324j,+283.182-4.92645j,+283.623-4.22575j,+283.032-5.34367j,+284.513-2.59191j,+284.198-3.116j,+284.509-2.59464j,+0+0j,+284.608-2.01431j,+284.805-1.67317j,+284.02-3.00804j,+283.963-2.5443j,+283.326-3.61398j,+0+0j,+283.321-3.61948j,+0+0j,+284.119-2.26873j,+283.92-2.60666j,+283.994-2.46584j,+283.259-3.68525j,+283.499-3.28293j,+283.951-2.51836j,+283.84-2.70636j,+284.114-2.24009j,+283.837-2.70943j,+0+0j,+283.269-3.6712j,+283.268-3.67422j,+283.254-3.67473j,+280.953-7.39771j,+283.177-3.72455j,+283.168-3.73097j,+283.166-3.73228j,+283.147-3.74454j,+283.395-3.33366j,+283.139-3.74536j,+283.129-3.7455j,+0+0j,+0+0j,+0+0j,+281.032-7.32659j,+284.151-2.39808j,+283.539-3.34042j,+0+0j,+280.378-9.52913j,+283.481-3.47854j,+284.151-1.99125j,+7480.48+0.0136886j
2000-01-01 00:06:00 EST,+279.504-11.2359j,+283.766-3.2254j,+284.192-2.9317j,+284.429-2.5327j,+284.771-1.95335j,+280.339-9.93419j,+284.767-2.33992j,+285.378-1.24848j,+277.33-14.5286j,+279.757-10.8238j,+279.397-11.4189j,+279.734-10.8825j,+277.297-14.6166j,+279.631-10.984j,+282.352-6.20046j,+279.88-10.6014j,+279.873-10.6154j,+280.282-9.97185j,+279.625-10.9998j,+279.626-10.9988j,+279.617-11.0147j,+279.613-11.0352j,+279.606-11.0541j,+279.605-11.0561j,+279.6-11.0707j,+279.597-11.076j,+277.165-14.7849j,+279.595-11.084j,+280.26-10.0303j,+279.599-11.0723j,+279.724-10.9144j,+279.72-10.9173j,+279.718-10.9234j,+284.444-2.67258j,+279.717-10.9251j,+279.716-10.9272j,+284.636-2.3167j,+285.067-1.57036j,+284.256-2.8645j,+284.17-2.93545j,+281.709-6.74037j,+284.039-2.98357j,+284.395-2.08842j,+283.567-3.39848j,+283.537-3.43608j,+284.381-2.00078j,+281.085-7.26566j,+284.229-2.10696j,+283.324-3.61093j,+283.281-3.65717j,+284.16-2.18349j,+284.134-2.21174j,+283.827-2.73158j,+284.086-2.23758j,+286.222-5.88638j,+0+0j,+0+0j,+0+0j,+282.982-5.27042j,+278.237-5.99405j,+278.237-5.99272j,+278.236-5.99324j,+283.182-4.92645j,+283.623-4.22575j,+283.032-5.34367j,+284.513-2.59191j,+284.198-3.116j,+284.509-2.59464j,+0+0j,+284.608-2.01431j,+284.805-1.67317j,+284.02-3.00804j,+283.963-2.5443j,+283.326-3.61398j,+0+0j,+283.321-3.61948j,+0+0j,+284.119-2.26873j,+283.92-2.60666j,+283.994-2.46584j,+283.259-3.68525j,+283.499-3.28293j,+283.951-2.51836j,+283.84-2.70636j,+284.114-2.24009j,+283.837-2.70943j,+0+0j,+283.269-3.6712j,+283.268-3.67422j,+283.254-3.67473j,+280.953-7.39771j,+283.177-3.72455j,+283.168-3.73097j,+283.166-3.73228j,+283.147-3.74454j,+283.395-3.33366j,+283.139-3.74536j,+283.129-3.7455j,+0+0j,+0+0j,+0+0j,+281.032-7.32659j,+284.151-2.39808j,+283.539-3.34042j,+0+0j,+280.378-9.52913j,+283.481-3.47854j,+284.151-1.99125j,+7480.48+0.0136886j
2000-01-01 00:07:00 EST,+279.504-11.2359j,+283.766-3.2254j,+284.192-2.9317j,+284.429-2.5327j,+284.771-1.95335j,+280.339-9.93419j,+284.767-2.33992j,+285.378-1.24848j,+277.33-14.5286j,+279.757-10.8238j,+279.397-11.4189j,+279.734-10.8825j,+277.297-14.6166j,+279.631-10.984j,+282.352-6.20046j,+279.88-10.6014j,+279.873-10.6154j,+280.282-9.97185j,+279.625-10.9998j,+279.626-10.9988j,+279.617-11.0147j,+279.613-11.0352j,+279.606-11.0541j,+279.605-11.0561j,+279.6-11.0707j,+279.597-11.076j,+277.165-14.7849j,+279.595-11.084j,+280.26-10.0303j,+279.599-11.0723j,+279.724-10.9144j,+279.72-10.9173j,+279.718-10.9234j,+284.444-2.67258j,+279.717-10.9251j,+279.716-10.9272j,+284.636-2.3167j,+285.067-1.57036j,+284.256-2.8645j,+284.17-2.93545j,+281.709-6.74037j,+284.039-2.98357j,+284.395-2.08842j,+283.567-3.39848j,+283.537-3.43608j,+284.381-2.00078j,+281.085-7.26566j,+284.229-2.10696j,+283.324-3.61093j,+283.281-3.65717j,+284.16-2.18349j,+284.134-2.21174j,+283.827-2.73158j,+284.086-2.23758j,+286.222-5.88638j,+0+0j,+0+0j,+0+0j,+282.982-5.27042j,+278.237-5.99405j,+278.237-5.99272j,+278.236-5.99324j,+283.182-4.92645j,+283.623-4.22575j,+283.032-5.34367j,+284.513-2.59191j,+284.198-3.116j,+284.509-2.59464j,+0+0j,+284.608-2.01431j,+284.805-1.67317j,+284.02-3.00804j,+283.963-2.5443j,+283.326-3.61398j,+0+0j,+283.321-3.61948j,+0+0j,+284.119-2.26873j,+283.92-2.60666j,+283.994-2.46584j,+283.259-3.68525j,+283.499-3.28293j,+283.951-2.51836j,+283.84-2.70636j,+284.114-2.24009j,+283.837-2.70943j,+0+0j,+283.269-3.6712j,+283.268-3.67422j,+283.254-3.67473j,+280.953-7.39771j,+283.177-3.72455j,+283.168-3.73097j,+283.166-3.73228j,+283.147-3.74454j,+283.395-3.33366j,+283.139-3.74536j,+283.129-3.7455j,+0+0j,+0+0j,+0+0j,+281.032-7.32659j,+284.151-2.39808j,+283.539-3.34042j,+0+0j,+280.378-9.52913j,+283.481-3.47854j,+284.151-1.99125j,+7480.48+0.0136886j
2000-01-01 00:08:00 EST,+279.504-11.2359j,+283.766-3.2254j,+284.192-2.9317j,+284.429-2.5327j,+284.771-1.95335j,+280.339-9.93419j,+284.767-2.33992j,+285.378-1.24848j,+277.33-14.5286j,+279.757-10.8238j,+279.397-11.4189j,+279.734-10.8825j,+277.297-14.6166j,+279.631-10.984j,+282.352-6.20046j,+279.88-10.6014j,+279.873-10.6154j,+280.282-9.97185j,+279.625-10.9998j,+279.626-10.9988j,+279.617-11.0147j,+279.613-11.0352j,+279.606-11.0541j,+279.605-11.0561j,+279.6-11.0707j,+279.597-11.076j,+277.165-14.7849j,+279.595-11.084j,+280.26-10.0303j,+279.599-11.0723j,+279.724-10.9144j,+279.72-10.9173j,+279.718-10.9234j,+284.444-2.67258j,+279.717-10.9251j,+279.716-10.9272j,+284.636-2.3167j,+285.067-1.57036j,+284.256-2.8645j,+284.17-2.93545j,+281.709-6.74037j,+284.039-2.98357j,+284.395-2.08842j,+283.567-3.39848j,+283.537-3.43608j,+284.381-2.00078j,+281.085-7.26566j,+284.229-2.10696j,+283.324-3.61093j,+283.281-3.65717j,+284.16-2.18349j,+284.134-2.21174j,+283.827-2.73158j,+284.086-2.23758j,+286.222-5.88638j,+0+0j,+0+0j,+0+0j,+282.982-5.27042j,+278.237-5.99405j,+278.237-5.99272j,+278.236-5.99324j,+283.182-4.92645j,+283.623-4.22575j,+283.032-5.34367j,+284.513-2.59191j,+284.198-3.116j,+284.509-2.59464j,+0+0j,+284.608-2.01431j,+284.805-1.67317j,+284.02-3.00804j,+283.963-2.5443j,+283.326-3.61398j,+0+0j,+283.321-3.61948j,+0+0j,+284.119-2.26873j,+283.92-2.60666j,+283.994-2.46584j,+283.259-3.68525j,+283.499-3.28293j,+283.951-2.51836j,+283.84-2.70636j,+284.114-2.24009j,+283.837-2.70943j,+0+0j,+283.269-3.6712j,+283.268-3.67422j,+283.254-3.67473j,+280.953-7.39771j,+283.177-3.72455j,+283.168-3.73097j,+283.166-3.73228j,+283.147-3.74454j,+283.395-3.33366j,+283.139-3.74536j,+283.129-3.7455j,+0+0j,+0+0j,+0+0j,+281.032-7.32659j,+284.151-2.39808j,+283.539-3.34042j,+0+0j,+280.378-9.52913j,+283.481-3.47854j,+284.151-1.99125j,+7480.48+0.0136886j
2000-01-01 00:09:00 EST,+279.504-11.2359j,+283.766-3.2254j,+284.192-2.9317j,+284.429-2.5327j,+284.771-1.95335j,+280.339-9.93419j,+284.767-2.33992j,+285.378-1.24848j,+277.33-14.5286j,+279.757-10.8238j,+279.397-11.4189j,+279.734-10.8825j,+277.297-14.6166j,+279.631-10.984j,+282.352-6.20046j,+279.88-10.6014j,+279.873-10.6154j,+280.282-9.97185j,+279.625-10.9998j,+279.626-10.9988j,+279.617-11.0147j,+279.613-11.0352j,+279.606-11.0541j,+279.605-11.0561j,+279.6-11.0707j,+279.597-11.076j,+277.165-14.7849j,+279.595-11.084j,+280.26-10.0303j,+279.599-11.0723j,+279.724-10.9144j,+279.72-10.9173j,+279.718-10.9234j,+284.444-2.67258j,+279.717-10.9251j,+279.716-10.9272j,+284.636-2.3167j,+285.067-1.57036j,+284.256-2.8645j,+284.17-2.93545j,+281.709-6.74037j,+284.039-2.98357j,+284.395-2.08842j,+283.567-3.39848j,+283.537-3.43608j,+284.381-2.00078j,+281.085-7.26566j,+284.229-2.10696j,+283.324-3.61093j,+283.281-3.65717j,+284.16-2.18349j,+284.134-2.21174j,+283.827-2.73158j,+284.086-2.23758j,+286.222-5.88638j,+0+0j,+0+0j,+0+0j,+282.982-5.27042j,+278.237-5.99405j,+278.237-5.99272j,+278.236-5.99324j,+283.182-4.92645j,+283.623-4.22575j,+283.032-5.34367j,+284.513-2.59191j,+284.198-3.116j,+284.509-2.59464j,+0+0j,+284.608-2.01431j,+284.805-1.67317j,+284.02-3.00804j,+283.963-2.5443j,+283.326-3.61398j,+0+0j,+283.321-3.61948j,+0+0j,+284.119-2.26873j,+283.92-2.60666j,+283.994-2.46584j,+283.259-3.68525j,+283.499-3.28293j,+283.951-2.51836j,+283.84-2.70636j,+284.114-2.24009j,+283.837-2.70943j,+0+0j,+283.269-3.6712j,+283.268-3.67422j,+283.254-3.67473j,+280.953-7.39771j,+283.177-3.72455j,+283.168-3.73097j,+283.166-3.73228j,+283.147-3.74454j,+283.395-3.33366j,+283.139-3.74536j,+283.129-3.7455j,+0+0j,+0+0j,+0+0j,+281.032-7.32659j,+284.151-2.39808j,+283.539-3.34042j,+0+0j,+280.378-9.52913j,+283.481-3.47854j,+284.151-1.99125j,+7480.48+0.0136886j
