# file...... batt_R1-12.47-4_reg1_output.csv
# date...... Tue Aug 10 17:19:48 2021
# user...... solal
# host...... (null)
# target.... regulator 0
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 EST,0,0,0,+1.22945e+06,+805755,+1.42272e+06,+934095,+1.25715e+06,+822917,+3.90932e+06,+2.56277e+06
2000-01-01 00:01:00 EST,2,2,2,+1.22875e+06,+805143,+1.42174e+06,+933223,+1.25638e+06,+822249,+3.90686e+06,+2.56061e+06
2000-01-01 00:02:00 EST,4,4,4,+1.22806e+06,+804541,+1.42078e+06,+932366,+1.25562e+06,+821593,+3.90446e+06,+2.5585e+06
2000-01-01 00:03:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:04:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:05:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:06:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:07:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:08:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:09:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:10:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:11:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:12:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:13:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:14:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:15:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:16:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:17:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:18:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:19:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:20:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:21:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:22:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:23:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:24:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:25:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
2000-01-01 00:26:00 EST,6,6,6,+1.22738e+06,+803951,+1.41984e+06,+931524,+1.25487e+06,+820949,+3.90209e+06,+2.55642e+06
