# file...... batt_R5-12.47-5_reg1_output.csv
# date...... Tue Aug 10 17:15:39 2021
# user...... solal
# host...... (null)
# target.... regulator 0
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 EST,0,0,0,+2.9528e+06,+1.57347e+06,+2.98479e+06,+1.6188e+06,+2.97324e+06,+1.61288e+06,+8.91082e+06,+4.80514e+06
2000-01-01 00:01:00 EST,2,2,2,+2.95886e+06,+1.59915e+06,+2.94269e+06,+680418,+2.99278e+06,+1.58801e+06,+8.89433e+06,+3.86758e+06
2000-01-01 00:02:00 EST,4,4,4,+2.95703e+06,+1.594e+06,+2.94105e+06,+650257,+2.99103e+06,+1.58266e+06,+8.88911e+06,+3.82691e+06
2000-01-01 00:03:00 EST,6,6,6,+2.95525e+06,+1.58896e+06,+2.93948e+06,+619256,+2.98934e+06,+1.57743e+06,+8.88407e+06,+3.78565e+06
2000-01-01 00:04:00 EST,6,6,6,+2.94727e+06,+1.55839e+06,+2.97855e+06,+1.60112e+06,+2.96821e+06,+1.59701e+06,+8.89404e+06,+4.75653e+06
2000-01-01 00:05:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:06:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:07:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:08:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:09:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:10:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:11:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:12:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:13:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:14:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:15:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:16:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:17:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:18:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:19:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:20:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:21:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:22:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:23:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:24:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:25:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:26:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
2000-01-01 00:27:00 EST,6,6,6,+2.95e+06,+1.56891e+06,+2.96288e+06,+1.2803e+06,+2.97551e+06,+1.59042e+06,+8.88839e+06,+4.43962e+06
