# file...... batt_R2-12.27-2_reg2_output.csv,,,,,,,,,,,
# date...... Tue Aug 10 17:15:48 2021,,,,,,,,,,,
# user...... solal,,,,,,,,,,,
# host...... (null),,,,,,,,,,,
# target.... regulator 1,,,,,,,,,,,
# trigger... (none),,,,,,,,,,,
# interval.. 60,,,,,,,,,,,
# limit..... 1440,,,,,,,,,,,
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 EST,0,0,0,556777,468414,471963,367022,947536,692757,1976280,1528190
2000-01-01 00:01:00 EST,2,2,2,556482,467936,471803,366778,945661,-30910.3,1973950,803803
2000-01-01 00:02:00 EST,4,4,4,556215,467492,471663,366556,945250,-72487.7,1973130,761561
2000-01-01 00:03:00 EST,6,6,4,555973,467082,471541,366358,945901,690161,1973420,1523600
2000-01-01 00:04:00 EST,7,6,6,555919,466990,471541,366358,945988,690303,1973450,1523650
2000-01-01 00:05:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:06:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:07:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:08:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:09:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:10:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:11:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:12:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:13:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:14:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:15:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:16:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:17:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:18:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:19:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:20:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:21:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:22:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:23:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:24:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:25:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:26:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:27:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:28:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:29:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:30:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:31:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:32:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:33:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:34:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:35:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:36:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:37:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:38:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:39:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:40:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:41:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:42:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:43:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:44:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:45:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:46:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:47:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:48:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:49:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:50:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:51:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:52:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:53:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:54:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:55:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:56:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:57:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:58:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
2000-01-01 00:59:00 EST,7,6,7,555919,466990,471541,366358,945884,690132,1973340,1523480
