# file...... batt_R5-12.47-1_reg1_output.csv
# date...... Tue Aug 10 17:16:42 2021
# user...... solal
# host...... (null)
# target.... regulator 0
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 EST,0,0,0,+3.13947e+06,+1.92468e+06,+3.38639e+06,+2.05554e+06,+4.09401e+06,+2.63196e+06,+1.06199e+07,+6.61218e+06
2000-01-01 00:01:00 EST,2,2,2,+3.14163e+06,+1.94404e+06,+3.35491e+06,+1.0147e+06,+4.11328e+06,+2.61276e+06,+1.06098e+07,+5.5715e+06
2000-01-01 00:02:00 EST,4,4,4,+3.14084e+06,+1.94086e+06,+3.35369e+06,+984826,+4.11146e+06,+2.60773e+06,+1.0606e+07,+5.53342e+06
2000-01-01 00:03:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953960,+4.10968e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:04:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:05:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:06:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:07:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:08:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:09:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:10:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:11:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:12:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:13:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:14:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:15:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:16:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:17:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:18:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:19:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:20:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:21:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:22:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:23:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:24:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:25:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:26:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:27:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:28:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:29:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:30:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:31:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:32:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:33:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:34:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:35:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:36:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:37:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:38:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:39:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:40:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:41:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:42:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:43:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:44:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:45:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:46:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:47:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:48:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:49:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:50:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:51:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:52:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:53:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:54:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:55:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:56:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:57:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:58:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
2000-01-01 00:59:00 EST,6,6,6,+3.14007e+06,+1.93774e+06,+3.3525e+06,+953959,+4.10967e+06,+2.6028e+06,+1.06023e+07,+5.49449e+06
