# file...... batt_R3-12.47-1_reg1_output.csv
# date...... Tue Aug 10 17:16:28 2021
# user...... solal
# host...... (null)
# target.... regulator 0
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 EST,0,0,0,+5.18962e+06,+3.41177e+06,+5.1324e+06,+3.39255e+06,+5.14533e+06,+3.39278e+06,+1.54674e+07,+1.01971e+07
2000-01-01 00:01:00 EST,2,2,2,+5.16244e+06,+3.0001e+06,+5.13534e+06,+3.37639e+06,+5.14281e+06,+3.39598e+06,+1.54406e+07,+9.77247e+06
2000-01-01 00:02:00 EST,4,4,4,+5.157e+06,+2.98075e+06,+5.12989e+06,+3.36781e+06,+5.13729e+06,+3.38732e+06,+1.54242e+07,+9.73588e+06
2000-01-01 00:03:00 EST,6,6,6,+5.15169e+06,+2.96117e+06,+5.12457e+06,+3.35942e+06,+5.13189e+06,+3.37885e+06,+1.54081e+07,+9.69943e+06
2000-01-01 00:04:00 EST,6,6,6,+5.15169e+06,+2.96117e+06,+5.12457e+06,+3.35942e+06,+5.13189e+06,+3.37885e+06,+1.54081e+07,+9.69943e+06
2000-01-01 00:05:00 EST,6,6,6,+5.15169e+06,+2.96117e+06,+5.12457e+06,+3.35942e+06,+5.13189e+06,+3.37885e+06,+1.54081e+07,+9.69943e+06
2000-01-01 00:06:00 EST,6,6,6,+5.15169e+06,+2.96117e+06,+5.12457e+06,+3.35942e+06,+5.13189e+06,+3.37885e+06,+1.54081e+07,+9.69943e+06
2000-01-01 00:07:00 EST,6,6,6,+5.15169e+06,+2.96117e+06,+5.12457e+06,+3.35942e+06,+5.13189e+06,+3.37885e+06,+1.54081e+07,+9.69943e+06
2000-01-01 00:08:00 EST,6,6,6,+5.15169e+06,+2.96117e+06,+5.12457e+06,+3.35942e+06,+5.13189e+06,+3.37885e+06,+1.54081e+07,+9.69943e+06
2000-01-01 00:09:00 EST,6,6,6,+5.15169e+06,+2.96117e+06,+5.12457e+06,+3.35942e+06,+5.13189e+06,+3.37885e+06,+1.54081e+07,+9.69943e+06
