# file...... batt_R3-12.47-3_reg1_output.csv
# date...... Tue Aug 10 17:18:41 2021
# user...... solal
# host...... (null)
# target.... regulator 0
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 EST,0,0,0,+2.70377e+06,+1.07108e+06,+2.67673e+06,+1.06205e+06,+2.74052e+06,+1.08727e+06,+8.12102e+06,+3.2204e+06
2000-01-01 00:01:00 EST,2,2,2,+2.69008e+06,+564552,+2.67999e+06,+1.05454e+06,+2.74324e+06,+1.09329e+06,+8.11331e+06,+2.71238e+06
2000-01-01 00:02:00 EST,4,4,4,+2.68897e+06,+543793,+2.67929e+06,+1.05332e+06,+2.74219e+06,+1.09196e+06,+8.11046e+06,+2.68907e+06
2000-01-01 00:03:00 EST,6,6,6,+2.69175e+06,+848105,+2.67669e+06,+1.05479e+06,+2.73987e+06,+1.08739e+06,+8.10831e+06,+2.99029e+06
2000-01-01 00:04:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
2000-01-01 00:05:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
2000-01-01 00:06:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
2000-01-01 00:07:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
2000-01-01 00:08:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
2000-01-01 00:09:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
2000-01-01 00:10:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
2000-01-01 00:11:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
2000-01-01 00:12:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
2000-01-01 00:13:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
2000-01-01 00:14:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
2000-01-01 00:15:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
2000-01-01 00:16:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
2000-01-01 00:17:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
2000-01-01 00:18:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
2000-01-01 00:19:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
2000-01-01 00:20:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
2000-01-01 00:21:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
2000-01-01 00:22:00 EST,6,6,6,+2.70025e+06,+1.06575e+06,+2.67453e+06,+1.05863e+06,+2.73726e+06,+1.08311e+06,+8.11204e+06,+3.2075e+06
